question;1.43641423
break;0.50790519
systematic;0.33800063
draw;0.19575697
produce;0.77270365
generally;0.16304027
framework;0.22195572
goleman;0.34130944
species;0.27685451
machine;0.36433695
future;0.36542381
instruction;0.35143467
discovery;0.47783322
regard;0.16292985
report;0.27390802
fishery;0.51196416
logic;0.27035560000000003
entity;0.5010420800000001
return;0.27045711
specialize;0.20294345000000003
pertain;1.56607783
donald;0.35006987
instance;0.30161306000000004
constant;0.16504469
subject;1.0346093699999999
rating;0.79638869
main;0.33270791
british;0.34828957
manner;1.40671869
serve;0.70961683
subroutine;0.19806281
office;0.43886879
body;0.28887628
trial;0.19909717
midrange;0.28107836
edge;0.55932217
download;0.24715511
strip;1.39209072
judgment;0.21030329
solution;0.24420011
academic;0.21483206
function;2.6644680200000006
raise;0.24458393
limit;0.18330109
pipe;0.25828823
credit;0.74143962
international;0.6711866
net;0.17064906
communication;0.8764479799999999
petrology;0.17065472
law;0.7736870800000001
comparison;0.48498645
contest;0.18031442
level;0.23394209000000002
occur;0.41613076000000004
comedy;0.59729152
applicable;0.62007251
unavoidable;0.17065472
lever;0.25598208
tool;0.70200252
establish;1.2082471600000002
devaughn;0.21719692
daniel;0.34130944
clinical;0.21719692
condition;1.2703686
unit;0.9114496100000001
task;0.86715503
deduction;0.22398432
obligation;0.22284886
true;1.01100805
survey;0.38883599999999996
uranium;0.37723675
carvin;0.21719692
basic;0.26479987
present;0.32490386
collect;0.57793293
boundary;0.29423734999999995
datum;0.71532988
belong;0.28919678000000004
differentiation;0.26246136999999997
code;0.28656406
unite;0.3073476
student;1.18035121
university;0.31877785999999997
highquality;0.17065472
nu;0.22753963
technique;0.5472568800000001
mental;0.59911037
media;0.22965754
effective;0.36666162
total;0.37988308
intended;0.50841575
competitor;0.32726374
design;1.0420589699999998
convey;0.47585156
leadership;0.17860786
define;0.5252021500000001
reserve;0.20003563000000002
victim;0.39819435
justification;0.17065472
physical;0.40926125999999996
heap;0.19909717
make;0.86497618
direction;0.22772745
highly;0.45532895
execution;0.29537925
determine;0.55278343
social;0.49788607000000007
nature;0.30145091999999996
control;0.4951761599999999
specific;0.9601579900000001
korean;0.17065472
structure;0.27116056
disbursement;0.19909717
conduct;0.5182964400000001
compilation;0.45084756
conform;1.06849565
engage;0.70768081
chord;0.36756401
strategy;0.56690452
cluster;0.47509886
accurate;0.28107836
maintain;0.42057213
skillfulness;0.18378201
episode;0.39819435
discipline;0.19906198
supply;0.7015572
resoluteness;0.2654629
professional;0.44514182
objective;0.48683354
cover;0.19584822999999998
firm;0.19282323
character;0.38859076000000004
exert;0.24715511
english;0.21652418
estimate;0.17697527
state;1.66352598
band;0.5027586900000001
brand;0.6320241500000001
element;0.27522633
app;0.18267857999999998
consciousness;0.17644879
outer;0.29864576
sustenance;0.19909717
ivan;0.21719692
recognize;0.23983585
monitoring;0.17856295
execute;0.24749196
demand;0.33043765999999997
benefit;0.45309259
quality;0.95937179
intention;0.2141678
accept;0.69891853
cognitive;0.27994790999999997
unique;0.36990322999999997
grade;0.28836165
animal;0.17320712
philosophical;0.23892711
oppose;0.79137411
photography;0.17065472
commentary;0.17065472
fact;0.9560080299999999
activity;1.3221805400000002
externality;0.20775357
frequently;0.16552845
document;0.52143396
cooperate;0.19909717
association;0.3543459
acquire;0.22749307
marine;0.17065472
moment;0.33062155
worth;0.97055171
pop;0.18855137
routine;0.29864576
found;0.21719692
attack;0.21719692
audit;0.19113329
attach;0.19909717
operating;0.54387326
mix;0.24741094
situation;0.5632941499999999
key;0.22213241
think;0.1620519
receive;0.50259465
art;0.45728104
reaction;0.7404737899999999
decision;0.7608911300000001
manager;0.25538142
forecasting;0.23891661
store;0.53422529
platoon;0.20775357
call;0.37502541
single;0.77339747
marketing;0.51612633
evolve;0.23139821
ibm;0.42161754
metric;0.47783322
progress;0.88587591
assist;0.16241058
materially;0.59729152
fourth;0.23478559999999998
thing;0.70077949
operation;0.9985161300000001
fashion;0.18388462
seller;0.20536227
calculation;0.47767819
country;0.5389826600000001
bus;0.47783322
medical;0.21775357
agent;0.24473319
commercial;0.5570621299999999
dogg;0.16825113
strength;0.17065472
separate;0.7337490999999999
buy;0.26350459
mineralogy;0.17065472
goods;0.9634672999999999
project;1.10498517
run;0.24579670999999997
dwell;0.18031442
source;0.7398386299999999
microsoft;0.32375033000000003
recognizable;0.39819435
korn;0.20920740999999998
school;0.51455273
continue;0.16212526
segment;0.63768158
military;0.31163036
inherent;0.36756401
termination;0.34130944
actual;0.16461145
coordinate;0.29134584
ensure;0.21531101
definite;0.2654629
organism;0.48012695000000005
bimonthly;0.17065472
doubt;0.34130944
merit;1.12759348
intergovernmental;0.17065472
develop;0.59260791
collection;0.60387157
engineering;0.28824388
xkcd;1.39209072
modification;0.19584822999999998
difficulty;0.20478566
measure;0.2089879
solve;0.23626244
gospel;0.2654629
clothing;0.29658557
organise;0.2654629
support;0.50652098
internet;0.39267672
online store;0.24715511
memory;0.22449308999999998
plural;0.57043256
distance;0.9953393500000001
hire;1.59277739
needed;0.19909717
idea;0.33075752
concept;1.03685659
mass;0.26802713
book;0.18256276
rule;0.7155312199999999
effort;0.32303451
assistance;0.35837491
commerce;0.18061788
gesture;0.31857461
conclusion;0.31565639
schoolwork;0.18378201
common;0.4605844
statement;0.3039661
factor;0.26281606
virtue;0.18378201
shoe;0.34130944
normal;0.78507377
inaction;0.19909717
webcomic;1.39209072
apply;0.3780082
politician;0.34130944
substance;0.36516149
purchase;0.42714334
war;0.32243278
technology;0.25469431
semirepetitive;0.17065472
target;0.26815256
money;0.59915155
litigation;0.19909717
refer;0.4893503
peerreview;0.21719692
duty;0.48878584
window;0.55528789
finance;0.28061908
mark;1.19458304
accomplish goal;0.16513715
base;1.41724742
studio;0.44630784
play;0.31717385000000003
recoil;0.29864576
software;1.1339047800000002
conceptdecomposition;0.21719692
reach;0.39088447
reasoning;0.29864576
usage;0.22099676
thirdyear;0.31855548
experimental;0.21719692
competition;0.19048781
program;1.0467412200000001
type;0.18310851
put;0.43996751
consist;0.36717100999999996
relation;0.16911471
relate;2.4162546599999994
problem;0.7327187900000001
premise;0.3733072
enable;0.21104523000000003
payment;0.17780557
connection;0.5412842
attain;0.26376456000000004
plan;0.9065929699999999
identifier;0.23877124
devious;0.25149117
item;0.27635509
biology;0.19780943
geochemistry;0.17065472
goal;0.8602480299999999
researcher;0.22273451
russian;0.34130944
natural;0.38530452000000004
method;0.60853538
collaborative;0.20410353
work;0.39893985
conclude;0.29864576
procedural;0.19636982
come;0.18378201
agree;0.18043759999999998
philosophy;0.18836887000000002
explicit;0.18378201
exist;0.3661766700000001
provide;0.5445941900000001
force;0.57650503
theory;0.26765893
primary;0.29729436
love;0.21719692
internal;0.22020332
study;1.2744806000000002
south;0.17065472
enterprise;0.22240192
direct;0.42297640000000003
exercise;0.19485758999999997
range;0.30647742
gain;0.65647468
capacity;0.89734313
financefactorization;0.21719692
rock;0.32117586
computer;1.64202105
feature;0.44812578999999997
web;0.28234148000000003
identity;0.95072205
occasionally;0.25149117
collective;0.38096045
place;0.66837564
power;0.74581911
event;0.30822411
amass;0.19909717
regular;0.5099984200000001
include;0.36937375
desire;1.16488319
railroad;0.47783322
observation;0.25905448
sell;0.43600390999999994
abstract;0.50392154
gathering;0.24215358999999997
great;0.49526305000000004
lead;0.17954817
help;0.16487922
knuth;0.35006987
site;0.19548026999999998
massive;0.21719692
january;0.17065472
soldier;0.31163036
culture;0.19365504000000003
organization;1.02711594
choice;0.2655251
asset;0.17005167
board;1.07523425
economic;0.1926425
statistics;1.19458304
mathematical;0.49208406
small;0.3530343
solidly;0.47783322
fiction;0.32371077000000004
fee;0.19670847
existence;0.27545459
craft;0.23608423
experience;0.27495676
space;0.45007516000000003
influence;0.27656827
hit;0.19886603000000003
protocol;0.18245538000000003
router;0.43344643000000005
major;1.8185445999999998
twelfth;0.17065472
create;0.51060924
affair;0.43452798000000004
bear;0.59729152
consider;0.34607543
criminal;0.17775718000000001
combination;0.20280599
group;0.32253467
jewelry;0.30432284000000004
discover;0.35527258
development;0.48849245
exploration;0.47783322
visible;0.29539487
individual;0.67231215
resource;1.0163247499999999
island;0.34130944
kind;0.69779767
water;0.56528609
market;0.6643530899999999
person;0.31716985000000003
absolutely;0.17065472
winan;0.2654629
request;0.26059285000000004
pond;0.20478566
politics;0.34130944
largest;0.28107836
game;0.54396717
mathematics;0.36432113
purpose;0.5949270699999999
part;0.42309785
scientific;0.54168655
contribute;0.17794288
link;0.22200352
distinct;0.17175794
powder;0.25149117
point;0.34885681
network;0.23345387
qwest;0.2654629
general;0.6808036199999999
candidate;0.20583925
database;0.45102887
petal;0.34130944
organize;0.32673907
value;0.34127101
profit;0.5646490399999999
lawyer;0.19909717
player;0.28386156
smooth;0.34130944
process;2.0335762699999997
move;0.60382386
artisan;0.31186449
debug;0.2654629
monetary;0.17156445
quantity;1.05809538
cost;0.55394403
limited;0.41466483000000004
advantage;0.40077083
album;1.13900741
stimulus;0.19909717
alternative;0.22862412999999998
increase;0.5804355900000001
command;0.17637218
economics;1.56067692
performance;0.38463633
trade;0.31004940000000003
build;0.45423837
mean;0.32719085000000003
response;0.22150251999999998
variable;0.57658506
attention;0.19990424
investigation;0.37062605
growth;0.33456009
category;0.51845224
user;0.8571999399999999
intend;0.48403075999999995
customer;0.9995834100000001
unfold;0.21719692
