influence;0.13324216
undertake;0.10827461
strip;0.57746459
solution;0.0962441
arrange;0.13145178
function;0.15055003000000003
create;0.13022171
affair;0.12374241
consider;0.11251125000000001
international;0.11832300999999999
combination;0.10913696
petrology;0.12374241
development;0.15904221000000002
individual;0.16217606
level;0.13830337
resource;0.14732496
occur;0.12560747
author;0.06929575
format;0.35225792000000006
tree;0.07070995
film;0.07786039
schematic;0.07070995
tool;0.15668263999999998
establish;0.12374241
devaughn;0.15749034
market;0.11105088
relevant;0.06867654000000001
sequence;0.08025370999999999
unit;0.12565447
disk;0.07218307
transfer;0.10827461
task;0.21100022000000002
person;0.0779811
retrieve;0.13661164
catalytic;0.11549292
carvin;0.15749034
present;0.08249494
collect;0.1297665
columbus;0.0962441
datum;0.37208088
note;0.11811776
game;0.4552087
tenepisode;0.08249494
mathematics;0.17789069000000002
purpose;0.48881952000000006
part;0.09056175999999999
scientific;0.10715904999999999
technique;0.15749034
interact;0.13979171
media;0.06862874000000001
point;0.19562688
sql;0.07016013
network;0.2528418
database;0.48944078
total;0.12544547
transform;0.17560713
public;0.0843188
organize;0.100482
design;0.23366162999999998
define;0.06772571
physical;0.07005642
make;0.18124411
privately;0.0962441
player;0.10565105999999999
process;0.37694714999999995
initiative;0.10827461
monetary;0.09614716000000001
quantity;0.27353586
album;0.14620672
embark;0.10827461
computerreadable;0.07218307
control;0.1581701
designer;0.18343039
datum relational;0.09846695
structure;0.25395312
threedimensional;0.08808782
trade;0.10593426
astute;0.0962441
york;0.10190552
interaction;0.10034303
writer;0.06929575
user;0.07652996000000001
customer;0.32734681
